bike_id,vehicle_type_id,lat,lon,date,fill_color
pony_1834e5009ab24a7ca7312c2955bbb87b,scooter,47.48473,-0.62554,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_aa2f570d116647d98d06b21b7abe3d71,scooter,47.47857,-0.59836,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b6d2f2df82084637ae612d0659d6d189,scooter,47.46986,-0.54766,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a8c1728b734e483ca50017e7c32efb48,scooter,47.46795,-0.55134,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4be82cddd5c94dc4baef54e78f4176d5,scooter,47.48082,-0.56406,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c7d856f938884035adbd9d9b5f31ee29,scooter,47.48911,-0.54366,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_7942a146048e4818bfe873682f3b3bbc,scooter,47.47123,-0.51554,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b4f601e308d44cd8aa7d388dd25d9590,scooter,47.47909,-0.56436,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d22590ba69ce4ccdbcd9410cbd0ecffb,scooter,47.46065,-0.49269,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c47bcbb3d7e048ce852d789b22cc164c,scooter,47.45296,-0.55403,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_541d3e06107d48c0a243af61a3e56744,scooter,47.47843,-0.58464,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_154c67013feb4bd09c88a5c45b26bc38,scooter,47.47233,-0.55737,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c766678337cc42abab80fbe09860fac9,scooter,47.46487,-0.55725,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_1e33bf7a07d54d95a4ed8c0a42810392,scooter,47.46202,-0.56696,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_66ddf047329b4eed9d6490eb9ad9f129,scooter,47.47094,-0.55169,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d4429750a45741d594607e3d03bb8642,scooter,47.45965,-0.52911,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_8707cb91b7c1428da2bdcbec09c747fc,scooter,47.46469,-0.557,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c709012b37364558b2e674237a9a9b9d,scooter,47.47235,-0.55739,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_31b393c1d290444cb2ead5b86d2c658f,scooter,47.46504,-0.55701,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_dd9ffcefb8484995b509571e1e8aa13a,scooter,47.46481,-0.55737,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_68ce9af41f0444d7bb0a398eea03a591,scooter,47.46971,-0.55806,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5a4521ed6daa4f8192fd448af33caa31,scooter,47.4809,-0.56405,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4003611d9f574c9181a1eef6ca928a56,scooter,47.47912,-0.56445,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_335d11d0d142432db81ea7f59d114325,scooter,47.46838,-0.55817,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_1998af8d85fe4281aa725abd4a36060f,scooter,47.48666,-0.50454,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_1032a201c4164fefa04fc5a46bb0ac8b,scooter,47.47524,-0.52863,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0a32366db3f846559040db4a5e138a5f,scooter,47.47572,-0.59413,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d1643b58871a4ff794dc04df54e246e9,scooter,47.44931,-0.56228,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_f2f24ac0ca884182a8b12dfefa5e4193,scooter,47.47165,-0.55417,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_62d031cb76104b52919c9089224dc602,scooter,47.47781,-0.57667,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_461f8ffc20c149908898c9394965b928,scooter,47.44406,-0.55887,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d0091e88f0ea4517b51e5bf5cf1fb198,scooter,47.45813,-0.56382,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_7f46028bd40542b8b678eba44ec47857,scooter,47.48802,-0.54449,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_089e2f4e78eb4067889bfdd7984a5ae2,scooter,47.47865,-0.56053,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4081375811a2445a9136e0c80c5ae008,scooter,47.47226,-0.5574,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_66e1001690d84ee69ad08f52ca1288a3,scooter,47.42494,-0.52544,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_227846d67fa54d85a0e01eadaea3d82a,scooter,47.48202,-0.55883,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5352bcfb8eac4054b26f52d0d90758e3,scooter,47.46473,-0.557,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ad00c4f294cf498fa0a1e6a92c37dcaa,scooter,47.47741,-0.57555,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e57334650f8247beadb9be455310baa6,scooter,47.44544,-0.54684,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4c50aa7d2bc74ab08d66401bbc66b083,scooter,47.46674,-0.55422,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5930be8ed0784de092d404eee0508473,scooter,47.49332,-0.56672,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ddbb0ef8fc9f47949a8a7312c2f16c61,scooter,47.4731,-0.5623,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e9001c4839b2494e9f3659cba4a4adaa,scooter,47.48409,-0.55956,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_8ed4d73c340441e788c19a70f93dc5d6,scooter,47.46979,-0.54769,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b9129d3784e04ed79e0636fd5461d082,scooter,47.47249,-0.60489,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3e55e85be78e4cedb9e180929d2d9f1d,scooter,47.46614,-0.59851,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_86ba3286ab0647819f9a1f1bb30f49e0,scooter,47.48463,-0.5525,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_45ac802823614ffeac38af2657b96720,scooter,47.48382,-0.62847,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_34ca7f3fc8e84b5293e88ea60754d3d9,scooter,47.47736,-0.55937,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_acf86ad1897946a68d705ab1e9708d4b,scooter,47.47087,-0.55169,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_892dd395495f46e390de53af7222c660,scooter,47.47276,-0.62409,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_236bc8a4396f43f29f17d74a562f2b1c,scooter,47.48107,-0.57569,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_cd5da8b2bdfc4b8bbf77c5732bccb089,scooter,47.46984,-0.5477,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d4510a0706c9418dac47ade9797240b0,scooter,47.46688,-0.53005,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3244f2608e8245e8868e9a951b00a872,scooter,47.48899,-0.57452,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_885199087bb9406abd4a1e7524004f03,scooter,47.47864,-0.5332,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2f91688069c24f748ff3dcb4101fc5b0,scooter,47.42395,-0.56278,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b820ab089b6542c097ec7708e3c4b91f,scooter,47.47465,-0.63039,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_59d7cf2c6df3440f94091e134d6d756e,scooter,47.48095,-0.5369,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3eb793f50eab47958f835e8839fb09e3,scooter,47.48912,-0.54363,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_834716233ee14889a1826b40466c603f,scooter,47.46856,-0.55911,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_fd1853a137d544fca7d9dc8ffe2f297a,scooter,47.46384,-0.53078,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2f9c91641a044f76bcbad378cc2fb617,scooter,47.51086,-0.58491,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d852a2232ce841ceb4efc2c9ce78d243,scooter,47.46277,-0.55978,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4aa00a2513e84400abb3be5459183699,scooter,47.47751,-0.5416,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_22e5930b18ed41569b078e39e2dbd4eb,scooter,47.46983,-0.54767,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e8eb6e19be6449bf9107e4d0eebce88e,scooter,47.48799,-0.54453,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_16c14738b1f8423eb390bfff437add72,scooter,47.47429,-0.5154,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a4e68ec4150245c3b15aa1ef7d2aed40,scooter,47.42866,-0.52785,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ac471be36e4545cf873f1a6da71789bd,scooter,47.49077,-0.56194,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e7e2439ebb254473aa963ed2c37c0782,scooter,47.46869,-0.62018,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_95b71b9b18d544ea81535a8a8af83ceb,scooter,47.46142,-0.59701,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ba45113e641f41a9b853ef57aa4854dc,scooter,47.48569,-0.62597,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_48370fbbb7c445d0b0870f24ab8e187a,scooter,47.4755,-0.55887,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_33f018c8be204a94b8eb70a73a159f33,scooter,47.47889,-0.55716,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d336b25eaf2b4644b4c2e1ddaedab3d0,scooter,47.42521,-0.56405,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b621617ef9e14cbb8305fb68e209f142,scooter,47.474,-0.5485,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e9b5eb764fbd498fb10be0487a492644,scooter,47.44566,-0.53799,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5b6041dd6b244b4093d71a8af99e62ce,scooter,47.46986,-0.54768,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0290b4d219384ec09348d32129acbe76,scooter,47.45652,-0.51005,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_94cdae30435c41be8a38de1d9ec61fcf,scooter,47.45535,-0.53489,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_03ccb6c2322b4444aee21d2c36434018,scooter,47.47145,-0.52804,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_64d90b271b4a4a2aa86685b693603e34,scooter,47.49166,-0.55397,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_731d5a336c9649768ee8b7bd0d6144a8,scooter,47.47408,-0.55986,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_9a9e27bdb0574c4d93c7db61c3325e1c,scooter,47.4651,-0.54876,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_94494570c4d3498bb16973ae27d45865,scooter,47.47089,-0.54813,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_76cdbfa2251a49409c782a0cba931486,scooter,47.48688,-0.5732,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0d572ece1323487db8e2b840e63bae7a,scooter,47.47835,-0.53835,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_767836a8e2554c2087d583448c2db44a,scooter,47.45582,-0.55116,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b3fa17b503e74b1888b00e8726267f97,scooter,47.48353,-0.57448,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_751490a4699f4ccc9b76ad211044c3d9,scooter,47.48403,-0.51564,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_9ff442b1b6d1474a83417fde932e49f2,scooter,47.47405,-0.55991,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5e75ca9661274a83845f3fd417ecc955,scooter,47.47461,-0.52941,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_96a084d3d44d48f4b20fde01f9533e13,scooter,47.47522,-0.55883,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0bc3b5e96e0c43f99ec3f92dcddd294e,scooter,47.49092,-0.56197,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d9a212e0b3404b61909ba09d1f4348fb,scooter,47.46114,-0.53439,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_44a3068af05e4cd6a090ec34662d8da1,scooter,47.48463,-0.58424,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a3437b22ae2148f78d6004f2821447dc,scooter,47.47376,-0.58665,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_dc9f1aa359e444a288be02e272021a5b,scooter,47.49262,-0.50182,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_01cd877802614cbb8e1fa0484918ea59,scooter,47.46457,-0.56599,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_dbf50b83e95247a398d12b4acc711db5,scooter,47.4717,-0.51158,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_9209748bd1aa4116b9733124e5eac15c,scooter,47.46191,-0.53953,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_71f846cc6972479f9428a0b9cde64e5d,scooter,47.44998,-0.50435,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_6007aabbd2d347a28d071a426219b2c2,scooter,47.44752,-0.50967,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ee82d0cbbc64410b897982d6ff765533,scooter,47.46986,-0.54769,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c17ecb6a81cd4645aa9f7923153afa88,scooter,47.47232,-0.55737,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_21f0b80ccf0a4746bb9912e7a83bedd6,scooter,47.47495,-0.52778,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_096d962b20114f4fa0858759c4d23471,scooter,47.46203,-0.56229,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0689ef711bbc4218a9e233507e9e55d1,scooter,47.47231,-0.55736,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_feb294c27fa547ee8e930c2bb7bb1624,scooter,47.47549,-0.57136,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_476721ca7df24345b937467bc56409fd,scooter,47.45511,-0.52946,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a8c7ca256b004b51870517909d372e6a,scooter,47.46486,-0.55903,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a6f186491c12485b81f00a3b55f3b3f0,scooter,47.47073,-0.58585,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4bef549b63da42fabb27b1154a56ecb1,scooter,47.4649,-0.55737,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_539b2cf5025549e4b8f8ef444e9ef5d7,scooter,47.46476,-0.557,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5ce72c371c9e4820b3f18ec1df9ec79f,scooter,47.44405,-0.55879,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_9a6249a5d9f746fc930b018d430d9583,scooter,47.46857,-0.52655,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0d7016bbc17e4a8dbcac35ff5620797b,scooter,47.4571,-0.55418,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3771f38d22be49b78c637ef9acf7baec,scooter,47.47893,-0.56511,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_cf9939535c2d4e57b7f76da59ab40ff8,scooter,47.48915,-0.54085,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_6fa28a1d7d3a46d783654ff9156b57f5,scooter,47.49109,-0.55683,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_f3a061f0c6154850ac142bb916f24f99,scooter,47.43655,-0.51487,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_53c6c61e1c5840809188adda843af8c6,scooter,47.49265,-0.56581,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c3316a8cd896469f9031ec026e763603,scooter,47.46889,-0.56278,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_6d766c0d446e45248cec43a1314e9d93,scooter,47.45824,-0.56378,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4ad46e0c20e14eaab634632e19482035,scooter,47.45218,-0.56625,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_7aaa55837c994908b3be9d87208176b3,scooter,47.47236,-0.55734,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_43f4cdd0036b4bf8a27c959f5c515c5d,scooter,47.46979,-0.54768,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a5288ae4be5d4ea291a71c8f6e5471cb,scooter,47.46659,-0.52785,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_44fbd92a693e4c06b6b345c3aa13cb83,scooter,47.49163,-0.55384,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e60a962670d84ddda330897ef61e4126,scooter,47.47803,-0.56724,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0689cc98c6e94e0485d2f23cacc86e70,scooter,47.4687,-0.62016,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_47735d49408b4f6183f5c641c5e75c21,scooter,47.46103,-0.48452,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_9e06018467e245aca21e5b34802a024e,scooter,47.46311,-0.53028,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3f503ce8061c4456859fc1d3d68edbb9,scooter,47.4699,-0.54768,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_010e900acdb7475d9a75afdd6264610b,scooter,47.46165,-0.56183,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_1322b83420e14a17b03753d911b3779d,scooter,47.47071,-0.6061,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_cbc60dea3a3941bb8f41b25bf198e3b2,scooter,47.47236,-0.55734,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_32f6682ba7d54c1c98c5849af2bd6f59,scooter,47.44115,-0.49078,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5ad7775839bf4c9e955e24b872b24de1,scooter,47.4672,-0.55242,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_470f9872782545eab7323c9298d7aae0,scooter,47.48925,-0.57477,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_bc4b475a3a2645c58fdcfb5aa9a77371,scooter,47.45532,-0.53465,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_45080cd15b1b4c9d85ee4eb4b0acdd37,scooter,47.47542,-0.55889,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_9eada644e9cb4c95ac14925d43fa9f62,scooter,47.49008,-0.55861,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d1e4f2bea01f43fc89d5b16b7dcdd314,scooter,47.48503,-0.53382,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_921d764cad794dd28295a51a2bb8bc39,scooter,47.51038,-0.59446,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a4a56e0fd8ea4460aa4d8631b9aa9a93,scooter,47.47085,-0.55172,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e3bbee03618d4c31874a6bdcc4e26b73,scooter,47.4809,-0.53674,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_235b11c997704ace8c272e204780fed7,scooter,47.46106,-0.48449,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3771648c8fba4db7b0e7bdb4c3e9c9d6,scooter,47.48921,-0.57475,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_e96cbd7ebebb4fcc99860b3d50795083,scooter,47.46988,-0.54767,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0d363784c3094ce5856d4bee3a6e928b,scooter,47.46472,-0.557,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_6f2ccd158ac141239678ab15819403b5,scooter,47.47454,-0.59211,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_bfb7b9ac3b8e4b93a0f4201c02dcf397,scooter,47.46872,-0.62016,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_01437cdce582461a9c0f25b42f04dbf0,scooter,47.48873,-0.54236,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_29fbf0bdc1e1496ea038bb76138eb5a2,scooter,47.46985,-0.54765,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4944e4216ac042c490acbfe1125c4c28,scooter,47.46423,-0.55937,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a451e863f87e45008a5d42f79c1b0fee,scooter,47.47081,-0.55167,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_461948feb0bc42888c8275c6d36e7324,scooter,47.47237,-0.56122,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_47d347a4516549ee8494b0e4f549e304,scooter,47.45953,-0.54888,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2076929c9f6e445b9f45284f08702375,scooter,47.48389,-0.62848,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0f1e9d12e3714544a8f3e66834f8d7c0,scooter,47.46265,-0.54048,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a1c1b4ae564f4cb888403a6eaeee89ed,scooter,47.45616,-0.54351,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_091c02cb8eda4f669e262a67248d6d46,scooter,47.45165,-0.52803,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_39d8676d153940e080738ea82b94f2ca,scooter,47.47234,-0.55737,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_41d6c6018a4e442daaef241f386e723a,scooter,47.43649,-0.51472,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c14763890877495cb5b26784a8c7fdca,scooter,47.47232,-0.55735,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_7c5c7250266648ffae1e4352bb1f0e11,scooter,47.46503,-0.55694,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_0a82b71757ca4bc0af6dc98f0a004bf3,scooter,47.47729,-0.57546,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_5f7b86f0077148d790cc1df1265c0864,scooter,47.45531,-0.5493,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_543de09e87ee4aa19ec1585ef0651c4e,scooter,47.44542,-0.54677,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_31c52560e6d74d57b395c49382d76d7c,scooter,47.44754,-0.50973,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_3fda0aa3727643a19ab99e388e08bffb,scooter,47.48891,-0.56268,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_65ac42db2b194cc583225b3fd21c7368,scooter,47.49513,-0.58728,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_08b7fa8724ee4e158967f9dd0c430a28,scooter,47.47681,-0.59821,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_1421b9a4a15f4a3cb639293dafe98063,scooter,47.475,-0.60861,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_dbd5d2f9a5eb424fa574a85eaec29332,scooter,47.47908,-0.58733,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_57be2ceb412843faac81db9082c46eb7,scooter,47.49958,-0.49037,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_32d58eb6a5c54ba58a2841536c6dacc3,scooter,47.47542,-0.55872,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d85f5d02cb0b4bf49e0762eade69a62e,scooter,47.47929,-0.56323,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_a6326acb572b40e49d740569953d090b,scooter,47.46717,-0.49519,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_1e293b7b280943379d3b62307b5ba569,scooter,47.45463,-0.55693,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d4226df1d59a48658d49c7a3833772db,scooter,47.46479,-0.55703,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_c4f4c435c088463e872d716c06bc790a,scooter,47.48908,-0.54366,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_71ec0dcef90449f8a7b747ed31de2a48,scooter,47.42541,-0.55625,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_4d6b1b949d8849cc9f486675256738f9,scooter,47.45517,-0.55359,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_bc81692cac7d4c2abd08327e91fe6ed4,scooter,47.46981,-0.54769,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_86b095ee011a4d5fa73cac802cc94546,scooter,47.4873,-0.53471,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_b34d2bf4871d4c20b865a703fcb50982,scooter,47.48983,-0.55705,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_ca7cbeff5a1f4e569e0413c1842c7453,scooter,47.44814,-0.55535,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_2f1cd75b0ee742948c19db0af3db13b4,scooter,47.47859,-0.53319,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_191513abd55c453c882a1308fcfcff6e,scooter,47.47851,-0.5698,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
pony_d6992b55c3f74afb94d10528ef2debf7,scooter,47.46801,-0.55133,2023-08-15 12:20:01.858408+02:00,"[10, 255, 255]"
